id,number_of_retweets,number_of_favorites,created_at,text
997117424057991168,5,3,2018-05-17 14:11:34,b'Tata Steel seeks loan for Bhushan Steel asset purchase.\nhttps://t.co/04VyfBafsr https://t.co/ce7i2ZhzA8'
997114514444357632,0,5,2018-05-17 14:00:00,"b'#BQOpinion | Rahul Gandhi is still on trial. In the #KarnatakaElections, he didn\xe2\x80\x99t quite flunk it but neither did h\xe2\x80\xa6 https://t.co/v9CZ9uPF6K'"
997110816166957057,3,1,2018-05-17 13:45:18,"b'NuMetal offers Rs 37,000 crore for Essar Steel, wants second round of bids.\nhttps://t.co/20i7bM8TYo https://t.co/hYEE5xuS6d'"
997106942832095233,3,2,2018-05-17 13:29:55,b'Dubai\xe2\x80\x99s ambitious plan to use 3D-printers in construction. https://t.co/URv13qcAVJ'
997105728375742464,12,9,2018-05-17 13:25:05,"b'A Rs 4 per litre increase in petrol and diesel prices is in the offing, say brokerages.\nhttps://t.co/e5rh7soMdk https://t.co/lee4X4OkGL'"
997104885022605312,1,4,2018-05-17 13:21:44,"b""#Q4WithBQ | Bajaj Finserv's profit rises but misses analyst estimates.\nhttps://t.co/8cKZfHagfU https://t.co/iO6uxnjDNM"""
997101970463703040,2,3,2018-05-17 13:10:09,"b""Here's what made headlines today.\n-  Sensex, Nifty extend losses for third session.\n-  Oil rises to $80/barrel for\xe2\x80\xa6 https://t.co/kfxroFc9af"""
997095640483053570,1,4,2018-05-17 12:45:00,"b'#BQOpinion | Hindutva can sway votes south of the Vindhyas too, writes @sardesairajdeep.\nhttps://t.co/bEWjGaqNpo https://t.co/Yfrkdfu2v5'"
997091162178514945,2,2,2018-05-17 12:27:12,b'The highly anticipated OnePlus 6 has finally arrived in India. #OnePlus6Launch (Image credit: @oneplus)\xe2\x80\xa6 https://t.co/wf4yfai1og'
997090059433078784,5,10,2018-05-17 12:22:49,"b'Rs 4 per litre hike in Petrol, Diesel prices in the offing.\nhttps://t.co/CbYGXWaHKq https://t.co/Cr2Qjf8iuo'"
997089052405907457,0,1,2018-05-17 12:18:49,"b""#BQOpinion | There is a case for the rupee's real effective exchange rate to drop further, writes Ananth Narayan.\xe2\x80\xa6 https://t.co/mk0N30cc4J"""
997086801272688640,3,9,2018-05-17 12:09:53,"b""#Q4WithBQ | Bajaj Finserv's net interest income is up 42.5% year-on-year. https://t.co/if89HJddC3"""
997085536513736704,1,3,2018-05-17 12:04:51,"b'Mumbai\xe2\x80\x99s affordable home dream may remain just that - a dream, reports @ChitnisPurva.\nhttps://t.co/wOFX8Nfl9m https://t.co/OmqHKQPEfP'"
997081209619566592,3,2,2018-05-17 11:47:39,"b'Fireside chat with some of the finest trading minds in the country, at @Traderscarnival, brought to your screens ex\xe2\x80\xa6 https://t.co/HArGyr6xi4'"
997080767305052160,6,15,2018-05-17 11:45:54,"b'#KarnatakaCMRace | @ashokgehlot51 issues letter requesting all Congress committees, leaders &amp; workers to organise d\xe2\x80\xa6 https://t.co/PpVKrla47Z'"
997080564707414017,0,2,2018-05-17 11:45:06,b'Follow this thread for the top stories on https://t.co/wuNKpC2r5k at this hour. \xe2\xac\x87\xef\xb8\x8f https://t.co/jW53s8MGuf'
997080152726061056,1,4,2018-05-17 11:43:27,"b'Maggi, coffee and chocolates drove 8.5% volume growth at Nestle India.\nhttps://t.co/y1CaxfYGKc https://t.co/uCijA8gbiw'"
997079361911074816,1,3,2018-05-17 11:40:19,"b'Investment themes Edelweiss is bullish on, ahead of the 2019 elections.\nhttps://t.co/4BjqKQBc6U https://t.co/1se8Hxv3e5'"
997078386852872192,0,2,2018-05-17 11:36:26,b'Jaypee Infratech now on life support as Supreme Court stays liquidation. @visshy_it reports.\nhttps://t.co/LEf37JSCWo https://t.co/sgZv8XN8PW'
997077990512066561,0,0,2018-05-17 11:34:52,b'In a year of growth Hindalco\xe2\x80\x99s biggest fear is dumping.\nhttps://t.co/1OK7K8Ycnz https://t.co/K1jOezPXM0'
997075033859080192,2,2,2018-05-17 11:23:07,b'Maharashtra mulls new public-private partnership policy for affordable housing. @ChitnisPurva reports.\xe2\x80\xa6 https://t.co/Alf0aowvPe'
997072990566170625,1,5,2018-05-17 11:15:00,"b'#BQOpinion | Caste remains Karnataka\xe2\x80\x99s ultimate \xe2\x80\x98brahmastra\xe2\x80\x99, writes @sardesairajdeep.\nhttps://t.co/bEWjGaqNpo https://t.co/HYPBSMSJik'"
997072910790643712,5,6,2018-05-17 11:14:41,"b'#OnePlus6Launch: Open sale on 29 May\nHere are the prices and specs\nOnePlus 6 (64GB)- Rs 34,999\nOnePlus 6 (128GB) -\xe2\x80\xa6 https://t.co/QImjWXPFNp'"
997072327559938048,2,10,2018-05-17 11:12:22,"b'If 2018 is going to be volatile, you need the best trading advice to make money.\nRegister here:\xe2\x80\xa6 https://t.co/qeL5wayKMl'"
997071711592853504,0,2,2018-05-17 11:09:55,b'Fitch says emerging markets vulnerable as debt hits $19 trillion.\nhttps://t.co/mZstRteiB4 https://t.co/ZjVljdMbGK'
997070319176187904,2,5,2018-05-17 11:04:23,b'Piyush Goyal promises help to 11 public sector lenders under RBI watch list.\nhttps://t.co/wK5AbdXpPr https://t.co/x6wAkGzGnn'
997070184681635842,3,5,2018-05-17 11:03:51,b'Oil hits three-year high as U.S. crude inventories fall.\nhttps://t.co/duJynZQylO https://t.co/3f4oyfMwvT'
997066279436484608,2,4,2018-05-17 10:48:20,"b""Here's a glimpse of the #OnePlus6Launch event. OnePlus 6 will be available in New Delhi, Mumbai, Chennai, Kolkata a\xe2\x80\xa6 https://t.co/lzKvvDhAnZ"""
997063329741881344,2,5,2018-05-17 10:36:37,b'Congress leader Chella Kumar to meet Goa Governor tomorrow. \nhttps://t.co/G6yamTsM9Y https://t.co/phiDqk7a8K'
997059328451358720,0,2,2018-05-17 10:20:43,b'#JustIn | IHH extends revised offer to Fortis Healthcare till May 29.\nhttps://t.co/9s9tO58xoe https://t.co/7jsdg8nDls'
997059149719638016,7,3,2018-05-17 10:20:00,"b""#BQOpinion | A RBI-government policy that may help arrest the Rupee's fall.\nhttps://t.co/ThwNPLPKdc https://t.co/tux96rHhYo"""
997058766649479169,1,0,2018-05-17 10:18:29,"b'#BQMarketWrap| Sensex, Nifty extend losses as crude rises to $80/barrel.\nhttps://t.co/9s9tO58xoe https://t.co/UMwvp2aqNz'"
997057891289980928,2,3,2018-05-17 10:15:00,b'How much money do you need to be wealthy in America?\nhttps://t.co/9QVe1fJpCm https://t.co/yxP64q9kZG'
997056778096398337,1,3,2018-05-17 10:10:34,b'Fab 4 | @iYashUpadhyaya gets you the four buzzing stocks in trade today.\nhttps://t.co/9s9tO58xoe https://t.co/mVzzilBW2k'
997056360171950080,0,0,2018-05-17 10:08:55,"b'#BQMarketWrap | Sensex, Nifty extend losses for third day as oil tops $80/barrel. #BQLive https://t.co/EuCz2i82b1'"
997054330212499458,1,0,2018-05-17 10:00:51,b'#BQMarketsNow | Brent crude rises to $80/barrel for the first time since November 2014.\nhttps://t.co/9s9tO58xoe https://t.co/D0YkNRSraZ'
997054117397848064,0,1,2018-05-17 10:00:00,b'Japan\xe2\x80\x99s economy shrank for the first time in two years during the first quarter.\nhttps://t.co/Ut4AgzhExS https://t.co/7pa1gdKMUB'
997053990977261569,2,2,2018-05-17 09:59:30,"b'#JustIn | NCLT defers hearing Rcom, HSBC Daisy assets sale case to May 24. https://t.co/2STy4OshWg'"
997052943181344769,0,1,2018-05-17 09:55:20,"b'#Q4WithBQ | Escorts\xe2\x80\x99 profit rises for ninth straight quarter, meeting estimates.\nhttps://t.co/Ti3vSBhv4G https://t.co/asr8gdCPsY'"
997052712754728965,10,13,2018-05-17 09:54:25,b'#BQMarketsNow | Brent crude rises to $80/barrel.\nhttps://t.co/9s9tO58xoe https://t.co/zL1ypPvIT9'
997051844143730688,2,8,2018-05-17 09:50:58,b'#Q4WithBQ | Bajaj Finance profit rises more than 60%.\nRead: https://t.co/oaddbw6wJ7\nWatch: https://t.co/kqxw4qR5Y2 https://t.co/Ew8xJRUBgB'
997051600094093312,4,12,2018-05-17 09:50:00,"b'#BQOpinion | The #KarnatakaVerdict was an anti-incumbency vote against the Congress, its higher vote-share is no co\xe2\x80\xa6 https://t.co/VKVWIPvrID'"
997050341408423944,0,2,2018-05-17 09:45:00,"b""Amazon brings cross-border ambitions to Alibaba's backyard.\nhttps://t.co/etCFn6X2L7 https://t.co/XQCTqNOGln"""
997049602804101120,3,3,2018-05-17 09:42:04,b'#BQMarketsNow | Nifty declines more than 60 points.\nhttps://t.co/9s9tO58xoe https://t.co/ED7Zwn2pIM'
997049418292514816,3,5,2018-05-17 09:41:20,b'#BQStocks | Reliance Communications rises over 50% along with other ADAG stocks.\nhttps://t.co/9s9tO58xoe https://t.co/FK2RdHt26W'
997046898329620481,1,0,2018-05-17 09:31:19,b'Countdown #BQLive\n- Fab 4 stocks of the day\n- Dealing room recommendations\n- Closing strategies and more https://t.co/lLTRyabANz'
997046566379700225,1,4,2018-05-17 09:30:00,b'Forget Iran and OPEC -- there\xe2\x80\x99s another issue that will keep oil prices supported for the next two years.\nhttps://t.co/MpKl7oZ8Im'
997044049990205440,2,3,2018-05-17 09:20:00,b'#Q4WithBQ | Bajaj Finance\xe2\x80\x99s profit rises most in over six years.\nhttps://t.co/IZoSBN9mTl https://t.co/1ajYtuGJ8R'
997042798028181504,4,3,2018-05-17 09:15:01,b'They say you make money only when you invest. The @Traderscarnival on BloombergQuint will help you make money via t\xe2\x80\xa6 https://t.co/QTaqGj27Rf'
997042791531229184,1,2,2018-05-17 09:15:00,b'Investors in India\xe2\x80\x99s bond market are hoping to see some light as the central bank comes to their rescue.\xe2\x80\xa6 https://t.co/rSmZ98BK2p'
997041925893980160,4,7,2018-05-17 09:11:33,b'Find out risks you have to ride before investing in TVS Motor on Hot Money.\n@darshanvmehta1 \nWatch the full show he\xe2\x80\xa6 https://t.co/4ZwBeUfwn8'
997041532002680832,1,0,2018-05-17 09:10:00,b'RT @BQthefineprint: SEBI warns PNB against delay in fraud disclosures.\nhttps://t.co/uyhZ0NRfPO https://t.co/xI3WlOnCvf'
997040358511923200,7,7,2018-05-17 09:05:20,"b'#KarnatakaVerdict | ""Whatever happens, the democratic process must be honestly carried out,"" says Ram Jethmalani.\xe2\x80\xa6 https://t.co/O93L3bQMbB'"
997040335820808192,0,2,2018-05-17 09:05:14,b'130 congressmen urge U.S. President Trump to continue granting work permit for H-1B visa spouses.\xe2\x80\xa6 https://t.co/9eV7S5Gxad'
997039024262041605,3,4,2018-05-17 09:00:02,b'Uber hopes to have you in a flying taxi by 2023.\nhttps://t.co/dRnSCGj2Wh https://t.co/OoCAYaXaP8'
997038536028176385,2,9,2018-05-17 08:58:05,b'Find out why analysts prefer JSW Steel over Tata Steel on Hot Money.\n@darshanvmehta1 \nWatch the full show here:\xe2\x80\xa6 https://t.co/hZ1MdojjIu'
997036769999708160,4,4,2018-05-17 08:51:04,b'#Q4WithBQ | Bajaj Finance rises nearly 3% after posting results.\nhttps://t.co/r8zMzggFs4 https://t.co/7363EWn8KL'
997036479237931008,0,1,2018-05-17 08:49:55,b'What brokerages have to say about Tata Steel.\nhttps://t.co/amCJdBTM19'
997035512488640512,2,3,2018-05-17 08:46:04,b'Why there is no salt on restaurant tables anymore.\nhttps://t.co/z4nKWvT6eU https://t.co/gIJz4WNc6S'
997035241842749440,0,1,2018-05-17 08:45:00,b'This $2 billion AI startup aims to teach factory robots to think.\nhttps://t.co/beJIYxinPU https://t.co/GDspWqUwVd'
997034933540438016,0,1,2018-05-17 08:43:46,"b'Jaypee Infratech now on life support as Supreme Court stays liquidation, reports @visshy_it.\nhttps://t.co/SqU5mKwX7G https://t.co/TJQsn3wbAA'"
997034296899649537,5,5,2018-05-17 08:41:15,"b""#Q4WithBQ | Bajaj Finance's net interest income rises 40%, year-on-year. Net profit rises 60%.\xe2\x80\xa6 https://t.co/dhlMK5Ra93"""
997033983467663360,2,2,2018-05-17 08:40:00,"b'As India inches towards general elections next year, Edelweiss recommends some investment themes it is bullish on.\xe2\x80\xa6 https://t.co/zzY4t8cSND'"
997033010980536320,3,0,2018-05-17 08:36:08,"b""RT @BQthefineprint: SEBI warns PNB &amp; advises the bank to ensure compliance with all applicable provisions of SEBI's Listing Obligations and\xe2\x80\xa6"""
997031607419789312,0,0,2018-05-17 08:30:33,"b""Countdown #BQLive \n- Investment ideas on Subros, Equitas &amp; Ashoka Buildcon\n- Bajaj Finance's management on its quar\xe2\x80\xa6 https://t.co/2K5mpH8K6M"""
997031595969101824,1,5,2018-05-17 08:30:31,"b""#Q4WithBQ | Escorts' standalone revenue rises 40%; net profit rises 89%, year-on-year.\nhttps://t.co/g8tGhBxmhr https://t.co/5LG7A0V6Fg"""
997031468907065344,2,1,2018-05-17 08:30:00,"b'Cheap aluminium dumping by China is the biggest concern for Hindalco in FY19 says Satish Pai, Managing Director of\xe2\x80\xa6 https://t.co/xpvHGtV3ay'"
997030680985927681,39,200,2018-05-17 08:26:52,"b'#BQOpinion | Narendra Modi and Amit Shah are the strength and weakness of the BJP, writes @sardesairajdeep.\xe2\x80\xa6 https://t.co/rPG0tW4UIY'"
997030043850231808,3,10,2018-05-17 08:24:21,b'In Pictures | #BSYeddyurappa sworn in as the chief minister of Karnataka. \n\nFollow all updates here:\xe2\x80\xa6 https://t.co/TNI1C9bx3T'
997029416197746688,2,2,2018-05-17 08:21:51,b'#KarnatakaVerdict | @sardesairajdeep on what he makes of the overnight developments in Karnataka.\xe2\x80\xa6 https://t.co/pDhh1vVDHC'
997027692351541248,1,3,2018-05-17 08:15:00,"b'In Gaza, Israel counts on army snipers over non-lethal arsenal.\nhttps://t.co/EUQ0dvX5Fy https://t.co/3sfpxvtE8P'"
997025953002868736,1,1,2018-05-17 08:08:05,b'#BQMarketsNow | Nifty Midcap Index trades 0.5% higher.\nhttps://t.co/ihq2SjdHhX https://t.co/lHq93rnLGm'
997025200704122881,1,1,2018-05-17 08:05:06,b'#Q4WithBQ | Aarti Drugs is aiming for double digit growth in FY19. In conversation with CFO Adhish P Patil. https://t.co/iAERmAVo5e'
997024464180150272,6,0,2018-05-17 08:02:10,b'RT @BQthefineprint: NCLAT admits Renaissance Steel plea against Electrosteel Steels insolvency proceedings. https://t.co/Q8Dtf8ovQs'
997022259008098304,0,1,2018-05-17 07:53:24,"b""#Q4WithBQ | Decoding Tata Steel's earnings with MD &amp; CEO TV Narendran.\nRead: https://t.co/y4Esj19PP9\nWatch:\xe2\x80\xa6 https://t.co/eVrQ7IgtRS"""
997020142755168258,0,0,2018-05-17 07:45:00,"b'The company that makes your iPhones isn\xe2\x80\x99t the only Apple that matters on global markets, writes @davidfickling.\xe2\x80\xa6 https://t.co/vhNQZ7AqH3'"
997018883855970305,1,9,2018-05-17 07:40:00,"b'Amazon goes where no retailer has gone before for endangered art, reports @SarithaRai. \nhttps://t.co/M5WOrBQltJ https://t.co/xCxRzVqb0Z'"
997017469200945152,1,3,2018-05-17 07:34:23,"b'Mumbai\xe2\x80\x99s affordable home dream may remain just that \xe2\x80\x93 A dream, reports @ChitnisPurva.\nhttps://t.co/nCSvNWU9TG https://t.co/LZmTaoFc9e'"
997016368326238209,4,5,2018-05-17 07:30:00,b'Is peace with Kim Jong Un even possible?\nhttps://t.co/m5a41pQ1rM https://t.co/bePhHDLriv'
997016354963279872,0,1,2018-05-17 07:29:57,"b""Power Lunch #BQLive\n- Karnataka CM sworn in amid legal drama \n- Chiefs of banks put under RBI's prompt corrective a\xe2\x80\xa6 https://t.co/OWdv4xpS1W"""
997013851249041408,2,4,2018-05-17 07:20:00,"b""#BQOpinion | Permanent foreign currency outflows could hit a 6-year high of $45 billion in FY19, warns @SPJIMR's An\xe2\x80\xa6 https://t.co/tPyxUF2Hrh"""
997012592873889794,1,2,2018-05-17 07:15:00,"b'Gas prices are set at few of the global trading hubs, but there\xe2\x80\x99s a problem for the world\xe2\x80\x99s four biggest consumers.\xe2\x80\xa6 https://t.co/UUcNgJArYt'"
997010110349103104,0,7,2018-05-17 07:05:08,b'#KarnatakaVerdict: Amit Shah Vs Rahul Gandhi \nhttps://t.co/Vuf34Be4Rr https://t.co/8SWERjsxq5'
997009315599994880,0,2,2018-05-17 07:01:59,b'Got any stocks or market-related queries? Tweet your questions using #AskBQ. \nWhatsApp | 8291229686\nCall | 022-4540\xe2\x80\xa6 https://t.co/B2ChVpmLj7'
997008822072832000,3,6,2018-05-17 07:00:01,b'What the removal of #GST would mean for Malaysia\xe2\x80\x99s economy and its fiscal position.\nhttps://t.co/hzlBpH8eSV https://t.co/lGIIPjo2wS'
997008224732659713,0,7,2018-05-17 06:57:38,b'#BSYeddyurappa | The clerk who made it big in the corridors of power.\nhttps://t.co/ZBblmxD3Uw https://t.co/rWa4W6wNIt'
997006852037619712,6,6,2018-05-17 06:52:11,b'Karnataka moves closer to waiving all farm loans up to Rs 1 lakh. #BSYeddyurappa \nhttps://t.co/avArD71MZx https://t.co/mVeSNRqDom'
997005043403501568,1,5,2018-05-17 06:45:00,b'Hindalco MD Satish Pai with his outlook on prices of aluminium and copper for the year ahead.\xe2\x80\xa6 https://t.co/BuGvigEmwt'
997004190357442560,0,4,2018-05-17 06:41:37,"b'#BQOpinion | Ten takeaways from the #KarnatakaVerdict \xe2\x80\x98nataka\xe2\x80\x99, by @sardesairajdeep. \nhttps://t.co/lvy1KQhHtT https://t.co/LMFYWJwsqp'"
997002613089484801,3,11,2018-05-17 06:35:21,"b'Will try &amp; get the the banking system back on its feet, says @PiyushGoyal. \nhttps://t.co/ypL17VD9b7 https://t.co/ZWrwUDroka'"
997001369700716544,3,5,2018-05-17 06:30:24,b'Hot Money #BQLive\n- Does Q4 results give you confidence to accumulate TVS Motor?\n- Is the rally over for Hindalco?\xe2\x80\xa6 https://t.co/W4LcLuVtPq'
997001268768931841,0,1,2018-05-17 06:30:00,b'Britannia Industries isn\xe2\x80\x99t worried about the competition it faces from its rivals ITC and Parle in India\xe2\x80\x99s premium\xe2\x80\xa6 https://t.co/11rXUpkmu2'
996997493454815232,3,15,2018-05-17 06:15:00,"b'Time to take some rest, Punjab National Bank. Your butter chicken is truly cooked, writes @andymukherjee70.\xe2\x80\xa6 https://t.co/twC4p1gQEn'"
996995030240772096,3,0,2018-05-17 06:05:13,"b""RT @BQthefineprint: NCLAT to hear Bhushan Steel promoter Neeraj Singal's plea on Bhushan on May 21. https://t.co/6fb3Iuq74y"""
996995005657923584,0,4,2018-05-17 06:05:07,b'Investment themes Edelweiss is bullish on ahead of 2019 elections.\nhttps://t.co/oPOnHbYb8r https://t.co/YrQXb2vM8m'
996994976717287424,0,0,2018-05-17 06:05:00,b'#Q4withBQ | Here\xe2\x80\x99s what brokerages had to say about Tata Steel\xe2\x80\x99s performance.\nhttps://t.co/4nA7Og3JjN'
996994376076283904,1,1,2018-05-17 06:02:37,b'Trend Spotting #BQLive\nDecoding March quarter numbers for:\n- JHS Svengaard\n- Pitti Engineering \n- Aarti Drugs https://t.co/4KoanCvZU2'
996993721714393088,1,4,2018-05-17 06:00:01,"b'Maggi, Nescafe help Nestle report a volume growth of 8% in the first quarter of 2018. @menakadoshi speaks to Nestle\xe2\x80\xa6 https://t.co/maU4hLXvDq'"
996991612549918720,0,3,2018-05-17 05:51:38,"b""JD(S)' HD Deve Gowda joins Congress' protest at Vidhan Soudha, against BS Yeddyurappa being sworn-in as Chief Minis\xe2\x80\xa6 https://t.co/CYwBnJsAMU"""
996991391476547585,0,1,2018-05-17 05:50:45,"b""Former Attorney General Mukul Rohatgi on Supreme Court's overnight hearing on the #Karnataka situation.\xe2\x80\xa6 https://t.co/VOhO4tCNQI"""
996990096426463232,26,22,2018-05-17 05:45:36,b'Senior advocate Ram Jethmalani moves Supreme Court in his personal capacity against the decision of the Karnataka G\xe2\x80\xa6 https://t.co/JgzzJRJ0qM'
996990086922190848,0,2,2018-05-17 05:45:34,b'Has the Facebook user data gone to Russia? \nhttps://t.co/NUvUyU7kZS https://t.co/2hqevtx2q6'
996989943242153985,0,0,2018-05-17 05:45:00,"b'#PNBFraudCase | CBI files chargesheet against Mehul Choksi, others.\nhttps://t.co/AOGoeW9JRm https://t.co/UeNST6qiqH'"
996989604652707840,1,3,2018-05-17 05:43:39,"b'#BQStocks | Jyothy Labs surged 12%, the most in a month, to record high of Rs 440.\nhttps://t.co/orhOshn4LY https://t.co/UEZ19IHO9g'"
996988526280364033,1,2,2018-05-17 05:39:22,"b'The Supreme Court has stayed liquidation proceedings against beleaguered developer Jaypee Infratech, reports\xe2\x80\xa6 https://t.co/trhbSr3qgZ'"
996987256568135680,2,4,2018-05-17 05:34:19,"b'While the BJP celebrates its hollow victory, India will mourn the defeat of democracy, said Rahul Gandhi in a tweet\xe2\x80\xa6 https://t.co/HWTxAjXmhC'"
996986169169657856,1,0,2018-05-17 05:30:00,b'#Q4WithBQ | JSW Steel\xe2\x80\x99s profit rises threefold.\nhttps://t.co/8LmxMdVikU https://t.co/8gjbVXFGu8'
996985591274225664,0,0,2018-05-17 05:27:42,"b""#Q4WithBQ | Clocked volume growth of around 24% for the quarter, says GSFC's VD Nanavaty. https://t.co/uH0LmwpwWG"""
